url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193092274,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:50.683817+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:51.599760+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192589991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:51.780787+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villa-del-prado-bogota/193124201,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:51.869983+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:51.926590+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193057392,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:52.010236+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:52.334267+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193270766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:52.375332+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:52.394450+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:52.425317+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:52.444276+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193282856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:52.458455+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193324607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:52.470584+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:52.629884+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:53.152205+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:53.159151+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:53.392892+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:53.432993+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:53.439162+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:53.445905+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:53.521067+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:53.567422+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:53.956664+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:53.991275+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:54.047000+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-occidental-bogota/193238761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:54.056261+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:54.246668+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:54.259962+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:54.298238+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192151742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:54.361444+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:54.802158+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-salle-bogota/10252187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:54.851426+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193272761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:54.858083+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pasadena-bogota/193074288,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:55.038375+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193280609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:55.096596+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:55.119137+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:55.243739+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:55.264395+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193249470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:55.634654+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:55.648889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-granja-norte-bogota/193295907,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:55.689194+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-soledad-bogota/193327633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 385.000.000 | $ 1.800.000.000 | $ 12.000.000 | $ 3.500.000 | $ 700.000.000 | $ 3.000.000 | $ 2.500.000 | $ 7.270.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 18:10:55.706118+00:00
