url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 950.000 | $ 2.200.000 | $ 560.000.000 | $ 2.500.000 | $ 600.000.000 | $ 1.300.000 | $ 430.000.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 18:08:48.434639+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 950.000 | $ 2.200.000 | $ 560.000.000 | $ 2.500.000 | $ 600.000.000 | $ 1.300.000 | $ 430.000.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 18:08:48.459773+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 950.000 | $ 2.200.000 | $ 560.000.000 | $ 2.500.000 | $ 600.000.000 | $ 1.300.000 | $ 430.000.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 18:08:48.528007+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 950.000 | $ 2.200.000 | $ 560.000.000 | $ 2.500.000 | $ 600.000.000 | $ 1.300.000 | $ 430.000.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 18:08:48.571273+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193493270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 950.000 | $ 2.200.000 | $ 560.000.000 | $ 2.500.000 | $ 600.000.000 | $ 1.300.000 | $ 430.000.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 18:08:48.681495+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 950.000 | $ 2.200.000 | $ 560.000.000 | $ 2.500.000 | $ 600.000.000 | $ 1.300.000 | $ 430.000.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 18:08:48.710903+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 950.000 | $ 2.200.000 | $ 560.000.000 | $ 2.500.000 | $ 600.000.000 | $ 1.300.000 | $ 430.000.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 18:08:48.761567+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 950.000 | $ 2.200.000 | $ 560.000.000 | $ 2.500.000 | $ 600.000.000 | $ 1.300.000 | $ 430.000.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 18:08:48.773843+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 950.000 | $ 2.200.000 | $ 560.000.000 | $ 2.500.000 | $ 600.000.000 | $ 1.300.000 | $ 430.000.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 18:08:49.449691+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193402923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 950.000 | $ 2.200.000 | $ 560.000.000 | $ 2.500.000 | $ 600.000.000 | $ 1.300.000 | $ 430.000.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 18:08:49.624269+00:00
