url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193346916,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:41.717382+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:42.834435+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193573497,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:42.953194+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.014581+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193047687,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.032601+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.042408+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193711450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.526445+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.553863+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193772885,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.703108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193772885,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.716686+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.825740+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-colon-bogota/193673615,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.833272+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-colon-bogota/193673615,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.839806+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:43.917550+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:44.422057+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:44.443835+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193776951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:44.459580+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:44.466214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:44.481628+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193670348,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:44.661261+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:44.716255+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:44.899654+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:45.314640+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193749582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:45.376577+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:45.425576+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:45.590845+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:45.606391+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:45.617197+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:45.634978+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:45.644716+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:46.206793+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193686534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:46.218519+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:46.225527+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:46.232457+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:46.404246+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:46.417394+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:46.492909+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:46.517186+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:46.523963+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:46.530753+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:47.064208+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 295.000.000 | $ 630.000.000 | $ 620.000.000 | $ 900.000 | $ 1.850.000 | $ 1.200.000.000 | $ 1.630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-31 18:24:47.157598+00:00
