url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:49.415562+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193862427,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:51.357421+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-industrial-centenario-bogota/193914141,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:51.451653+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193899371,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:51.478697+00:00
https://www.fincaraiz.com.co//finca-en-arriendo-en-chico-norte-bogota/193956996,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:51.647307+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:51.665470+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193948686,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:51.825335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193861216,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:52.302607+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:52.309950+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:52.351346+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:52.359023+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/194021845,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:52.366478+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:52.515049+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193836567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:52.932909+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193950077,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:53.139670+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:53.273263+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santafe-bogota/193426121,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:53.280707+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:53.473622+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193998808,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:53.501522+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:53.612930+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:53.624164+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:53.638214+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193862404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:53.801705+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:54.499323+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:54.585187+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/194014193,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:54.673891+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193705908,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:54.865019+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-lago-bogota/194026212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:55.011354+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:55.094670+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:55.143101+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:55.412735+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:55.738166+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:55.761049+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:55.806601+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:55.851409+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193997583,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 430.000.000 | $ 420.000.000 | $ 2.700.000 | $ 1.292.000.000 | $ 206.000.000 | $ 320.000.000 | $ 340.000.000 | $ 1.360.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 12:19:55.858709+00:00
