url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193444698,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:52.078771+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:53.404201+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:53.456794+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193415831,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:53.478995+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/191663849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:53.798404+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:54.056319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:54.064059+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:54.101941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:54.136843+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:54.199716+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:54.327439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193520618,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:54.390667+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:54.511035+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:54.638719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.004430+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.319754+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.328990+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.339874+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.449539+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.571214+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.596003+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.631817+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192972195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.828078+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.857244+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.873969+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.882333+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.889667+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:55.895971+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:56.113376+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193459520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:56.639151+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:56.706652+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:56.817046+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:56.839012+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:56.908560+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:56.917679+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:56.928137+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:56.997823+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:57.620868+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:57.636592+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:57.671534+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193493548,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:57.807313+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:57.918125+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000 | $ 510.000.000 | $ 1.000.000 | $ 1.800.000 | $ 850.000 | $ 2.100.000 | $ 498.000.000 | $ 3.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 00:21:57.975193+00:00
