url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193358620,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:29.248463+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colinas-de-suba-bogota/193120422,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:29.275871+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:29.403401+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:29.442525+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:29.452122+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:29.595951+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:29.669346+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:29.838741+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:30.155390+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:30.219952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:30.245342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:30.332024+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:30.357415+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193295907,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:30.468125+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193162053,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:30.552322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:31.066484+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:31.184200+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192749962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:31.301994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:31.470135+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:31.525884+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193345063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:31.536614+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193374785,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:31.544264+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:31.761440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:31.800997+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191874116,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:32.287382+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:32.317726+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:32.329395+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:32.646714+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193366953,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:32.685942+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:32.828071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:33.167366+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:33.261463+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 275.000.000 | $ 849.000.000 | $ 990.000 | $ 3.820.000 | $ 350.000.000 | $ 2.700.000 | $ 330.000.000 | $ 510.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 18:19:33.385876+00:00
