url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:40.565987+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:41.697261+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:41.726986+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:41.734161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:41.782105+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:41.808524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:42.242337+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193573400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:42.284165+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:42.291065+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:42.448859+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:42.520019+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:42.591306+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:42.600367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:42.610986+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:43.189639+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:43.199030+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:43.226423+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:43.235938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:43.306921+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:43.350825+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:43.444397+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:43.545828+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.068416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.088690+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193655324,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.222501+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.265878+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.283988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.358532+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.377130+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.397393+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.901964+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.910572+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:44.917277+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:45.004289+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:45.028389+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:45.140694+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-bavaria-bogota/193616554,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:45.168718+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193462191,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:45.206893+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:45.713949+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:45.721442+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:45.730660+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.600.000 | $ 1.200.000 | $ 175.000.000 | $ 37.000.000 | $ 290.000.000 | $ 21.194.200 | $ 1.300.000 | $ 7.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 06:38:45.922637+00:00
