url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:35.768035+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.113238+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.184572+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.909145+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.924453+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.930970+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.938139+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.944351+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.952272+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-alsacia-bogota/193734977,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.958529+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.964737+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:37.993959+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:38.405164+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:38.412560+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.371841+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.482311+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.579657+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.595313+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.625550+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.706795+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.714211+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.737394+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193588873,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.779792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.935913+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:39.943215+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193673175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:40.031084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193588873,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:40.264971+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:40.631926+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:40.789734+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:40.886073+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:40.966408+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:41.747585+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:41.858806+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:41.965534+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-andes-norte-bogota/193546644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:41.986432+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-sur-occidental-bogota/191995619,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:41.993278+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193619138,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:42.061030+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:42.075558+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-alcala-bogota/193426007,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:43.005830+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 5.800.000 | $ 2.800.000 | $ 7.000.000 | $ 1.690.000.000 | $ 950.000.000 | $ 78.000.000 | $ 1.550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-28 13:13:43.194999+00:00
