url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460052,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:25.789727+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:26.894994+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:26.944986+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192512754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:26.959837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:26.971052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:27.007407+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:27.474350+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:27.843123+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:27.904048+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:27.971282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:28.016940+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:28.334277+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:28.344032+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:28.688537+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:28.703240+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:28.717795+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:28.731408+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:28.841528+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:28.913433+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:29.638403+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193476446,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:29.767637+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:29.995094+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:30.122632+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:30.162417+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:30.667862+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:31.049135+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:31.101063+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galerias-bogota/193454049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:31.242037+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:31.290599+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:31.684037+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:31.703740+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:31.825202+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:31.972882+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:32.041154+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:32.094124+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:32.152327+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:32.675334+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villa-magdala-bogota/193451998,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:32.805156+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:32.838049+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:32.974284+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:33.261160+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.410.000 | $ 320.000.000 | $ 430.000.000 | $ 427.000.000 | $ 3.900.000 | $ 360.000.000 | $ 1.830.000 | $ 1.690.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 12:07:33.426060+00:00
