url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:39.890021+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:40.011240+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:40.452972+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:40.504789+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:40.512135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192904216,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:40.520309+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:40.595246+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193355456,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:40.770624+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:40.795900+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.107078+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.147582+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.357181+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.407631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193338947,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.532757+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.597931+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.613798+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.668834+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.708571+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193326610,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.715415+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:41.724512+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.850.000 | $ 7.000.000 | $ 1.800.000 | $ 6.000.000 | $ 3.580.000.000 | $ 1.336.100 | $ 5.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 18:06:42.356592+00:00
