url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:30.363505+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:32.000315+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:32.316556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:32.340746+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193580761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:32.367804+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:32.549845+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:32.620958+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:32.668480+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193602851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:32.678772+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:32.703919+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/10067547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:33.493999+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:33.557286+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:33.564987+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:33.572393+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:33.579451+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:33.607210+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:33.617318+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:33.718541+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:34.569529+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:34.588701+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:34.699696+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:34.727483+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:34.751851+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:34.762584+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:34.769248+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:34.817540+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:35.547177+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:35.775938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:35.784629+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:35.812452+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:35.828889+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-morato-bogota/191732929,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:35.867003+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:35.875888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:35.987101+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:36.571504+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:36.580811+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:36.587820+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 310.000.000 | $ 2.980.000 | $ 881.000.000 | $ 990.000.000 | $ 2.600.000.000 | $ 4.800.000 | $ 4.350.000 | $ 14.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-14 00:29:36.605891+00:00
