url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000.000 | $ 2.700.000 | $ 700.000 | $ 230.000.000 | $ 980.000.000 | $ 1.850.000.000 | $ 398.900.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 00:21:00.364649+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000.000 | $ 2.700.000 | $ 700.000 | $ 230.000.000 | $ 980.000.000 | $ 1.850.000.000 | $ 398.900.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 00:21:00.496442+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191874116,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000.000 | $ 2.700.000 | $ 700.000 | $ 230.000.000 | $ 980.000.000 | $ 1.850.000.000 | $ 398.900.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 00:21:00.656931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000.000 | $ 2.700.000 | $ 700.000 | $ 230.000.000 | $ 980.000.000 | $ 1.850.000.000 | $ 398.900.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 00:21:00.766760+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000.000 | $ 2.700.000 | $ 700.000 | $ 230.000.000 | $ 980.000.000 | $ 1.850.000.000 | $ 398.900.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 00:21:00.814062+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-espartillal-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000.000 | $ 2.700.000 | $ 700.000 | $ 230.000.000 | $ 980.000.000 | $ 1.850.000.000 | $ 398.900.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 00:21:00.935007+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000.000 | $ 2.700.000 | $ 700.000 | $ 230.000.000 | $ 980.000.000 | $ 1.850.000.000 | $ 398.900.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 00:21:00.944199+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192800999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000.000 | $ 2.700.000 | $ 700.000 | $ 230.000.000 | $ 980.000.000 | $ 1.850.000.000 | $ 398.900.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 00:21:01.281824+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-antonio-bogota/193363320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000.000 | $ 2.700.000 | $ 700.000 | $ 230.000.000 | $ 980.000.000 | $ 1.850.000.000 | $ 398.900.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 00:21:01.478056+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000.000 | $ 2.700.000 | $ 700.000 | $ 230.000.000 | $ 980.000.000 | $ 1.850.000.000 | $ 398.900.000 | $ 720.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 00:21:01.785529+00:00
