url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:37.994723+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:39.748391+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-morato-bogota/191732929,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:39.754854+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:39.761878+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:40.017102+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:40.062843+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:40.084649+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:40.111367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:40.120336+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:40.230993+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:40.294929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:40.303387+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rosario-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:40.917803+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193568989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:41.076282+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:41.128557+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:41.310791+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:41.352972+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:41.381031+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:41.389705+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:41.421792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:41.945632+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:41.968434+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:41.981821+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/10083628,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:42.079004+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:42.404280+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:42.589175+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:42.608252+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:42.659302+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:43.056036+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:43.166396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:43.288631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193502647,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:43.321492+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:43.337875+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:43.400016+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:43.420226+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:43.468384+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:44.160346+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:44.271362+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:44.358115+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:44.425062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 560.000.000 | $ 1.300.000 | $ 11.900.000 | $ 1.900.000 | $ 2.900.000 | $ 20.000.000 | $ 700.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-07 00:24:44.467074+00:00
