url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193323974,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:06.873424+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193324607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:07.962680+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:07.997892+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-compartir-bogota/193281943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.010656+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.017824+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.025573+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.609415+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.645088+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193319443,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.663904+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192749962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.673838+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.686550+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veraguas-bogota/193120441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.700395+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193282856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.894338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193270766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:08.903116+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/192106099,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:09.410437+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193337756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:09.418884+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:09.425948+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193057392,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:09.436539+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193328117,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:09.450089+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:09.646119+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:09.666440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:09.685613+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.176692+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.185660+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.248793+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.256511+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193292805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.262808+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.436149+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.446345+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.454879+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.943037+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.950853+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.985944+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:10.993113+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193238290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:11.191096+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/192772526,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:11.213017+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:11.230643+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:11.240353+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:11.740117+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192589991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:11.749212+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193217879,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:12.020926+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/191272525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.650.000 | $ 2.000.000.000 | $ 350.000.000 | $ 1.900.000.000 | $ 820.000 | $ 1.350.000 | $ 700.000 | $ 1.450.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-31 12:07:12.043063+00:00
