url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:23.218236+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:23.384460+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:24.110458+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-primero-de-mayo-bogota/193165581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:24.131029+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:24.167335+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/192437735,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:24.187603+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:24.298388+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:24.332093+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193172863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:24.345395+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:24.358393+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-colina-campestre-bogota/193273921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:25.042982+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-juan-rey-la-paz-bogota/193242321,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:25.091009+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:25.133031+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/191272525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:25.342630+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:25.349922+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 110.000.000 | $ 200.000.000 | $ 420.000.000 | $ 238.000.000 | $ 310.000.000 | $ 7.900.000 | $ 170.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-29 00:19:25.357087+00:00
