url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:36.158217+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:37.160011+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:37.166260+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:37.210500+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:37.354013+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:37.361390+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:37.417085+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:37.979022+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:37.986522+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193844725,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.178227+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.329058+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-chapinero-bogota/191549668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.350629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/193830315,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.363536+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.372678+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.380844+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.396825+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.405954+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.412235+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.419399+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.520733+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.650115+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:38.663859+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:39.325563+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:39.412134+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193665516,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:39.446904+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:39.455574+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-alfonso-lopez-bogota/193835005,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:39.469473+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193686534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:39.527265+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:39.579161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:39.671570+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:40.269560+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bogota/193759425,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:40.276359+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:40.285234+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:40.313496+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:40.393559+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:40.533453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193778125,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:40.552500+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:40.565248+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:41.173755+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193815085,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:41.191260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.113.074.639 | $ 10.500.000 | $ 1.450.000 | $ 39.000.000 | $ 5.800.000 | $ 225.000.000 | $ 1.100.000.000 | $ 790.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 18:39:41.301233+00:00
