url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:41.955198+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.207599+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.301694+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193664954,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.352373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-renania-urapanes-bogota/193631573,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.360520+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.724257+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/193587763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.845948+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.855295+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.929925+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.937350+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.965980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:43.985099+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:44.086685+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:44.167848+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:44.693383+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:44.715806+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193604826,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:44.746818+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:44.789899+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:44.950521+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:44.984394+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:45.073697+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:45.134977+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:45.569117+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:45.595136+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:45.749263+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:45.767073+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:45.792069+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:45.831870+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:45.914826+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:45.942574+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:46.426650+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193609786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:46.433857+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:46.655945+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:46.663363+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193621226,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:46.673798+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:46.705084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:46.712058+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:46.718965+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:47.280220+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193573400,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:47.290033+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:47.296846+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193492401,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 185.000.000 | $ 690.000.000 | $ 3.500.000 | $ 2.800.000 | $ 3.500.000 | $ 550.000.000 | $ 230.000.000 | $ 900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-27 06:53:47.303580+00:00
