url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.550.000 | $ 350.000.000 | $ 640.000.000 | $ 625.000.000 | $ 3.600.000.000 | $ 3.900.000.000 | $ 700.000.000 | $ 1.400.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 00:43:06.303835+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.550.000 | $ 350.000.000 | $ 640.000.000 | $ 625.000.000 | $ 3.600.000.000 | $ 3.900.000.000 | $ 700.000.000 | $ 1.400.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 00:43:06.314196+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-campi%C3%B1a-bogota/193896529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.550.000 | $ 350.000.000 | $ 640.000.000 | $ 625.000.000 | $ 3.600.000.000 | $ 3.900.000.000 | $ 700.000.000 | $ 1.400.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 00:43:06.386943+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.550.000 | $ 350.000.000 | $ 640.000.000 | $ 625.000.000 | $ 3.600.000.000 | $ 3.900.000.000 | $ 700.000.000 | $ 1.400.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 00:43:07.168094+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-12-de-octubre-bogota/193826574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.550.000 | $ 350.000.000 | $ 640.000.000 | $ 625.000.000 | $ 3.600.000.000 | $ 3.900.000.000 | $ 700.000.000 | $ 1.400.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 00:43:07.278774+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.550.000 | $ 350.000.000 | $ 640.000.000 | $ 625.000.000 | $ 3.600.000.000 | $ 3.900.000.000 | $ 700.000.000 | $ 1.400.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 00:43:07.306181+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.550.000 | $ 350.000.000 | $ 640.000.000 | $ 625.000.000 | $ 3.600.000.000 | $ 3.900.000.000 | $ 700.000.000 | $ 1.400.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 00:43:07.331286+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.550.000 | $ 350.000.000 | $ 640.000.000 | $ 625.000.000 | $ 3.600.000.000 | $ 3.900.000.000 | $ 700.000.000 | $ 1.400.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 00:43:07.431848+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.550.000 | $ 350.000.000 | $ 640.000.000 | $ 625.000.000 | $ 3.600.000.000 | $ 3.900.000.000 | $ 700.000.000 | $ 1.400.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 00:43:07.470282+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.550.000 | $ 350.000.000 | $ 640.000.000 | $ 625.000.000 | $ 3.600.000.000 | $ 3.900.000.000 | $ 700.000.000 | $ 1.400.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-01 00:43:07.500674+00:00
