url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193457006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:05.854503+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:05.977870+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193447024,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:06.079426+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193475320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:06.134661+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460052,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:06.153518+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-central-bogota/193397407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:06.164766+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193482008,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:06.224397+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:06.401475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193488235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:06.723838+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:06.759157+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:06.819067+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:06.881965+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.001326+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.018960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/191663849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.074278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193451004,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.155870+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.636332+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.717601+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.735314+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.893778+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.919556+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.933665+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:07.940598+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193464274,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:08.205310+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:08.537614+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:08.571618+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193380231,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:08.635654+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:08.658724+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:08.668463+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:08.690933+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:08.710454+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:08.766848+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:09.512570+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:09.520109+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193485980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:09.681612+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:09.738710+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:09.754856+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:09.792962+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-serena-bogota/193381072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:09.806041+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 497.000.000 | $ 360.000.000 | $ 600.000.000 | $ 710.000.000 | $ 3.890.000.000 | $ 3.700.000 | $ 570.000.000 | $ 1.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-12 12:10:09.851181+00:00
