url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193161500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.599368+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.606083+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193108875,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.614331+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.620437+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.731551+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193290820,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.755819+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192920547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.762100+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.841960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193020122,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.848714+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193175444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.890803+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.898107+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193290607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.920377+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.964414+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193230441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.972703+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193249470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.978629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:40.985361+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193185971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.018415+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.032446+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-cabana-fontibon-bogota/193246555,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.039799+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.115584+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.131858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193164984,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.138098+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193194980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.145348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193254684,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.157849+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.168260+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.179416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.187063+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.255803+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.288016+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.294355+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193226450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.301976+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-martin-bogota/193287979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.308617+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.317952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.325398+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.425737+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.449669+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.456184+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-boyaca-bogota/192749356,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.464462+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.474350+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villas-de-granada-bogota/192955626,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.480595+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.488801+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.495154+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/192846817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 259.200.000 | $ 200.000.000 | $ 250.000.000 | $ 460.000.000 | $ 559.000.000 | $ 170.000.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.502113+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 259.200.000 | $ 200.000.000 | $ 250.000.000 | $ 460.000.000 | $ 559.000.000 | $ 170.000.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.519767+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 259.200.000 | $ 200.000.000 | $ 250.000.000 | $ 460.000.000 | $ 559.000.000 | $ 170.000.000 | $ 210.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.566222+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193276373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.589714+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.595893+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193279243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.630877+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.637108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000 | $ 1.430.000.000 | $ 1.300.000.000 | $ 634.000.000 | $ 166.000.000 | $ 3.900.000 | $ 2.700.000 | $ 670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 06:06:41.643295+00:00
