url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:40.913919+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193837151,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:41.085493+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:41.482014+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:41.616982+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-paula-bogota/194008553,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:41.626732+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:41.644216+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:41.752607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/193977277,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:41.790223+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:41.797478+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:41.870928+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:42.438171+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194030423,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:42.458055+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193862404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:42.465207+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:42.576306+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/194037516,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:42.685564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:42.936529+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193705908,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:42.944467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/193969794,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:43.019186+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193909094,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:43.427665+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:43.438105+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193998808,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:43.445229+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-las-ferias-bogota/192737453,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:43.455608+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193981703,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:43.565081+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:43.614689+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193944921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:43.749082+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192699309,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:43.763349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcala-bogota/193640298,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:44.329721+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 470.000.000 | $ 1.900.000 | $ 190.000.000 | $ 2.850.000 | $ 920.000 | $ 1.880.000 | $ 570.000.000 | $ 4.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 18:29:44.405503+00:00
