url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:14.658062+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:16.083512+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:16.880830+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:16.899158+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:17.034845+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:17.084802+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:17.094160+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:17.103104+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:17.113849+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193595647,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:17.121387+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:17.863355+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alcazares-bogota/193601171,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:17.992629+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:18.092297+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bochica-bogota/193644079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:18.110562+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:18.141253+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193644352,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:18.181274+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:18.211771+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:18.277842+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-ferias-bogota/193647217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:18.974318+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:19.136854+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:19.144445+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:19.187702+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:19.276682+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:19.300929+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:19.389672+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:19.396435+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:20.042871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-grande-bogota/193147860,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:20.161115+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:20.179303+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:20.228731+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:20.235783+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:20.275023+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:20.282537+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:20.346755+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:20.965663+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tintala-bogota/193567163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:21.024777+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:21.155880+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.500.000 | $ 440.000.000 | $ 1.500.000 | $ 990.000.000 | $ 265.000.000 | $ 750.000.000 | $ 1.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 18:13:21.163097+00:00
