url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:55.795494+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-engativa-bogota/193622740,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:57.154431+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:57.163938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193691560,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:57.263121+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193604826,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:57.322952+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:57.348860+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-norte-bogota/193662943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:58.090767+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:58.098629+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:58.153872+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:58.304679+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:58.330200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:58.373752+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193583320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:58.419658+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:58.427687+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:59.151649+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:59.228503+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/193587763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:59.235839+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:59.358900+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:59.381299+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:59.475054+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:59.493231+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:32:59.572070+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:00.280062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:00.311899+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:00.322840+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:00.390054+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:00.408192+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-calleja-bogota/193663566,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:00.464237+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:00.486601+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:00.535975+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:01.299494+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:01.309842+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:01.341263+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:01.363018+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:01.410248+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:01.421835+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193680975,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:01.638880+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:01.715771+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:02.404134+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193670805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:02.418062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:02.464530+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242367,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 3.000.000 | $ 1.750.000 | $ 3.000.000 | $ 3.900.000 | $ 2.800.000 | $ 2.800.000 | $ 3.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 18:33:02.542692+00:00
