url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193660825,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:17.791494+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:17.868146+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:17.902740+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193641181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:17.914833+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:17.978251+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-popular-modelo-bogota/193644280,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:18.024814+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:18.032003+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:18.166780+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:18.837991+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tintala-bogota/193567163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:18.905066+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:18.912119+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:18.927413+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:18.985869+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:19.067132+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:19.075070+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-puente-largo-bogota/193592263,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.202.000 | $ 236.250.000 | $ 205.000.000 | $ 450.000.000 | $ 220.000.000 | $ 790.000.000 | $ 1.800.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 00:31:19.130803+00:00
