url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:41.973683+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:42.022278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:42.631559+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:42.650779+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:42.692326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:42.699353+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:42.709049+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:42.811422+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:42.827448+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/193728935,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:42.883992+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:42.928286+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:43.360317+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:43.542864+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-andes-bogota/193779825,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:43.745489+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:43.768606+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bella-suiza-bogota/193694166,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:43.869801+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:43.906972+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:43.931419+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193491072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:43.983925+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-kennedy-central-bogota/193774096,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:44.044449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:44.055671+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:44.073640+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:44.080347+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:44.220649+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-sur-occidental-bogota/191995619,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:44.862615+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:44.869334+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:44.876076+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193746164,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 350.000.000 | $ 1.100.000.000 | $ 4.400.000 | $ 2.500.000 | $ 1.500.000 | $ 473.000.000 | $ 250.000.000 | $ 2.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-26 00:38:44.950387+00:00
