url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:36.862734+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:36.913281+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lagos-de-torca-bogota/192899594,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.064164+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.075935+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.091632+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.191001+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.200240+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.368778+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.762053+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 40.000.000 | $ 5.160.000 | $ 1.800.000 | $ 315.000.000 | $ 1.350.000.000 | $ 830.000 | $ 320.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-20 06:19:37.838421+00:00
