url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:33.102142+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193424628,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:34.274332+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:34.329915+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:34.347098+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:34.441950+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:34.680975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:35.078537+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:35.340057+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:35.419483+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-norte-bogota/193390878,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:35.451571+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:35.487016+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:35.638550+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193374785,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:35.756956+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:35.766920+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:36.053569+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:36.232166+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:36.255971+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:36.263320+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:36.270084+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:36.280009+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:36.346554+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:36.578384+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:37.002835+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:37.206204+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:37.240879+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:37.359678+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193380668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:37.372818+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:37.418099+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:37.707601+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:37.799929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mirandela-estancia-bogota/193384450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:37.931178+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:37.938259+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:38.011556+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:38.029966+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:38.286767+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:38.331266+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:38.344248+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:38.378287+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:38.857417+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:38.902920+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:38.926309+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000.000 | $ 780.000.000 | $ 1.200.000.000 | $ 15.000.000 | $ 4.600.000 | $ 1.185.000.000 | $ 510.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-25 00:22:39.072083+00:00
