url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:38.764393+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:38.784714+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:38.859535+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-chapinero-bogota/191549668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:39.030823+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:39.534820+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:39.597867+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:39.659340+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:39.943225+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193346916,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:39.951999+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:39.961335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193711450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 689.000.000 | $ 300.000.000 | $ 570.000.000 | $ 4.500.000.000 | $ 470.000.000 | $ 298.000.000 | $ 850.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 07:45:39.995741+00:00
