url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:03.856606+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:03.900505+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:03.975851+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-sur-bogota/193154207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:03.993113+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:04.029989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193451430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:04.037943+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:04.668085+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:04.710278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:04.739224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:04.925661+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193376377,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:04.935576+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:04.942506+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 361.000.000 | $ 9.800.000 | $ 2.500.000 | $ 422.000.000 | $ 1.200.000 | $ 1.200.000.000 | $ 1.067.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 06:15:04.971882+00:00
