url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460052,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:04.230790+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193522990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:05.406950+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:05.416459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:05.472752+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:05.499189+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:05.681743+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:06.050605+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193458129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:06.072123+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193520529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:06.084016+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193415831,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:06.126276+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-porciuncula-bogota/193524200,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:06.197041+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-suba-bogota/10998911,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:06.275456+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:06.312198+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:06.387663+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:06.965776+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-garces-navas-bogota/193344708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:06.999824+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:07.077344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:07.226830+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:07.257288+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:07.264118+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:07.271468+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:07.380917+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192486506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:07.838161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:07.908425+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:07.964316+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:07.995284+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:08.007749+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:08.039327+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:08.152156+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:08.263041+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:08.706677+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:08.714039+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:08.720931+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:08.870684+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:08.991082+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.011682+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193468547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.055841+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.100442+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.613111+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.623789+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193431079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 599.000.000 | $ 445.000.000 | $ 6.700.000 | $ 330.000.000 | $ 6.300.000 | $ 2.950.000.000 | $ 4.914.000.000 | $ 324.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-20 06:19:09.676546+00:00
