url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-prado-veraniego-bogota/193573486,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:11.674372+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:13.224058+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rosario-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:13.641547+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:13.652079+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:13.704072+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:13.923353+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:14.073465+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-ortezal-bogota/193593532,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:14.134384+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/192984272,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:14.147361+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:14.566264+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:14.580944+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/193593645,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:14.602366+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:14.641264+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:14.678566+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:14.712994+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/10083628,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:14.859882+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:15.213406+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193600175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:15.240138+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:15.448201+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:15.749410+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:15.828743+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:15.859230+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:15.909325+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:15.940207+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:15.949901+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:15.972446+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:16.396470+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:16.444221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:16.692161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:16.789571+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:16.833418+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:16.839624+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:16.873820+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:16.906249+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:17.471792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:17.505037+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:17.605340+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.650.000 | $ 1.200.000 | $ 570.000.000 | $ 970.000.000 | $ 700.000.000 | $ 650.000 | $ 1.600.000 | $ 1.180.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 18:26:17.770692+00:00
