url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193659106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:33:58.184404+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:00.434226+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:00.550694+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:00.740614+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193491072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:01.075347+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:01.091307+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193743731,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:01.206019+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:01.288952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:01.369562+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-el-tunal-bogota/193507234,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:01.399425+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:01.574378+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:01.598089+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193721296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:02.104727+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:02.275011+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:02.293586+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:02.443436+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cerros-de-niza-bogota/193735325,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:02.487832+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:02.644935+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:02.699516+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:02.849524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193654082,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:03.159134+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:03.351020+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:03.503897+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193435820,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:03.525250+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:03.561464+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:03.574869+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:03.771919+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:03.881488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:04.140995+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:04.251838+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.280.000.000 | $ 1.850.000 | $ 1.100.000.000 | $ 10.000.000 | $ 1.350.000.000 | $ 16.459.400.000 | $ 4.900.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-16 00:34:04.335878+00:00
