url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:26.211921+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-martin-bogota/193911605,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:26.460574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193847433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:26.476011+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:26.483265+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:26.680123+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:26.703229+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193942707,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:26.747551+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-bogota/193876227,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:26.799907+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:27.099222+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:27.366794+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:27.375457+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:27.384623+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193721564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 530.000.000 | $ 2.100.000.000 | $ 330.000.000 | $ 550.000.000 | $ 3.700.000 | $ 223.000.000 | $ 2.148.627 | $ 750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-03 07:05:27.691002+00:00
