url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:34.036381+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193466354,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:35.824230+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460052,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:36.017418+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:36.039070+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:36.284181+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:36.503918+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:36.510923+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/191663849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:36.754272+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:36.816197+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:36.874138+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:37.492772+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193430742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:38.400928+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193398784,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:38.640287+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:38.792589+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:38.801501+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:38.811420+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193404780,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:39.365447+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:39.682212+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:39.739034+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:40.141662+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192512754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:40.224891+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-casa-blanca-bogota/193369464,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:40.407307+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:40.416422+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bogota-dc-bogota/193406343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:40.481338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:40.491873+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:40.567893+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:40.941846+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-maria-i-bogota/193438278,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:41.226451+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:41.335741+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193403863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:41.457670+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:42.009024+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:42.597156+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:42.836472+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/193446372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:43.277474+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:43.453350+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:43.532065+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:43.726518+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:43.733639+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:43.747103+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:43.855920+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:44.155858+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.550.000 | $ 1.250.000.000 | $ 280.000.000 | $ 515.000.000 | $ 490.000.000 | $ 3.000.000 | $ 7.800.000 | $ 3.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 18:16:44.317163+00:00
