url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:45.952971+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:46.996840+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:47.174890+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:47.217146+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ciudad-salitre-bogota/193631069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:47.225030+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:47.272949+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:47.751019+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-el-tunal-bogota/193507234,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:47.791452+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-cristobal-norte-bogota/193732828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:47.849892+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:47.974471+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.047736+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.181914+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.231022+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.246930+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ciudad-salitre-bogota/193631069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.256839+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.265467+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.272389+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.278553+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.389202+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.397271+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193763769,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.403488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-compartir-bogota/193733150,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.410115+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.417880+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:48.463707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-andes-norte-bogota/193546644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.142913+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.327828+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.349387+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.405177+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193491072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.413380+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.473770+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.488815+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193631662,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.499518+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.541837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.639344+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.657689+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.664332+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:49.720154+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:50.432953+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:50.463865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:50.620742+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193746690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 660.000.000 | $ 2.600.000 | $ 1.100.000 | $ 1.800.000.000 | $ 4.000.000 | $ 1.520.000 | $ 4.280.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 00:40:50.669673+00:00
