url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/194097029,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:41.890488+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-diego-bogota/194162999,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:41.903597+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/194078877,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:41.984179+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194268912,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.111582+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-recodo-bogota/194107281,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.177672+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193721231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.214535+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alamos-bogota/194188501,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.232516+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-diego-bogota/194162999,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.260277+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/194254502,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.276539+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/194078877,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.150.000 | $ 13.800.000 | $ 400.000.000 | $ 6.150.000 | $ 1.000.000 | $ 1.000.000 | $ 5.000.000 | $ 1.300.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 20:46:42.287875+00:00
