url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:56.990608+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.191020+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.202838+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.283373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.312422+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.593862+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.850662+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193253405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.858866+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193249470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.873985+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193355333,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.880716+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.942136+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193135632,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:58.994275+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:59.111331+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:59.192825+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:59.735613+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:59.744341+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:59.807551+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:59.900078+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:25:59.933426+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:00.018367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:00.034073+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/192890904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:00.055345+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-espartillal-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:00.655036+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:00.696871+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:00.706285+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/193374252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:00.722457+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:00.892659+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:00.921253+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:00.975194+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:01.039126+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:01.526623+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:01.580971+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:01.588656+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:01.821385+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:01.828545+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:01.872880+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:01.885407+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192800999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:02.263601+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:02.758870+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:02.801951+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193350501,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:02.839307+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.000.000 | $ 2.250.000.000 | $ 238.000.000 | $ 409.000.000 | $ 410.000.000 | $ 1.900.000 | $ 1.199.999 | $ 470.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 06:26:02.888883+00:00
