url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193270766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:48.898356+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:48.914610+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:49.456050+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:49.465816+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:49.514277+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:49.575342+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:49.627629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:49.634896+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:49.693253+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:49.859002+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192151742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:50.371744+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:50.381214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pasadena-bogota/193074288,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:50.388156+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-occidental-bogota/193238761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:50.399507+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193272761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:50.451289+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:50.595963+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:50.628203+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000.000 | $ 1.300.000 | $ 2.500.000.000 | $ 2.500.000 | $ 536.951 | $ 530.000.000 | $ 220.000.000 | $ 290.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 06:15:50.707841+00:00
