url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-patio-bonito-et-iii-bogota/193977522,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:55.161529+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-cedros-bogota/194146153,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:55.802841+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-chico-norte-bogota/193345412,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:56.102891+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-andresito-bogota/194145909,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:56.250198+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-granada-bogota/194146168,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:56.267320+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/194146123,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:56.286346+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/193538592,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:56.435874+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-batan-bogota/194146075,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:56.791897+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/194141374,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:56.945515+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/194145588,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:56.991501+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/194130073,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:57.095843+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193993048,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:57.113680+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-norte-bogota/193810686,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:57.139687+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/194146033,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:57.155886+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193917226,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:57.228306+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/10227002,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:57.302353+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193890341,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:57.681750+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-chico-bogota/191279510,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.850.000 | $ 2.950.000 | $ 1.800.000 | $ 3.500.000 | $ 3.000.000 | $ 1.350.000.000 | $ 190.000.000 | $ 310.000.000 | Desde $ 368.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-22 18:20:58.265596+00:00
