url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:22.805731+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:23.111386+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:23.460923+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:23.571057+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:23.606160+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:23.619750+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:23.714358+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:23.757937+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:23.967385+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000.000 | $ 665.000.000 | $ 800.000 | $ 2.000.000 | $ 1.400.000 | $ 375.000.000 | $ 185.000.000 | $ 207.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 00:23:23.981579+00:00
