url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193583320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:08.967818+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:09.043539+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:09.062228+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:09.111753+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/193587763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:09.262915+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:09.337249+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:09.354794+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:09.407432+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:09.973742+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 2.520.000 | $ 966.398 | $ 450.000.000 | $ 264.000.000 | $ 1.250.000.000 | $ 950.000 | $ 325.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 12:34:10.189178+00:00
