url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:55.148118+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:55.217127+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:55.784530+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:55.816970+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:55.876879+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:55.975797+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.015458+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.024701+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.072982+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.101452+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.694706+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.713132+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 1.600.000 | $ 1.200.000.000 | $ 1.200.000 | $ 158.000.000 | $ 224.000.000 | $ 1.980.000.000 | $ 4.092.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-11 00:22:56.873910+00:00
