url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:06:56.915494+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:06:58.957682+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:06:58.965072+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:06:59.124353+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:06:59.131165+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-el-tunal-bogota/193507234,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:06:59.145072+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-el-tunal-bogota/193507234,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:06:59.151558+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:06:59.385516+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:06:59.992927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:00.035755+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-compartir-bogota/193733150,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:00.103753+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:00.200751+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:00.207464+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:00.214303+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193673175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:00.325361+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193763769,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:00.332387+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:00.946004+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:00.974069+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:01.108376+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:01.121822+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193644921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:01.131221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-andes-norte-bogota/193546644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:01.179711+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ciudad-salitre-bogota/193631069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:01.200586+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:01.374840+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:02.025303+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:02.122596+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:02.219971+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:02.369319+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:02.499364+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:02.584332+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193491072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:02.685840+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193631662,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:03.196267+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:03.477439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193746690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:03.551557+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-alsacia-bogota/193734977,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:03.588941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193670348,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.500.000.000 | $ 850.000 | $ 1.711.800.000 | $ 15.000.000 | $ 140.000.000 | $ 5.500.000 | $ 750.000.000 | $ 373.530.200', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-21 13:07:03.629990+00:00
