url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:17.259371+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:19.213680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193651919,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:19.249641+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:19.374542+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193766285,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:19.436486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:19.465577+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:19.517918+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:19.532949+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193849621,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:19.593881+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:20.029018+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:20.078563+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:20.140191+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:20.271613+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:20.296709+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:20.383609+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:20.407748+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:20.556552+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:20.930634+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:21.009710+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:21.019304+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:21.127028+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:21.211262+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:21.243009+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:21.412120+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193897259,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:21.457430+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193783140,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:21.794999+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:21.802133+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193857209,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:21.932981+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:22.048486+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:22.198029+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:22.211593+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:22.225504+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193873142,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:22.232122+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:22.689832+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:22.707299+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/191477290,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:22.728137+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.300.000.000 | $ 4.200.000 | $ 320.000.000 | $ 620.000.000 | $ 1.590.000 | $ 1.700.000 | $ 1.100.000 | $ 4.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-20 07:20:22.735461+00:00
