url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:03.294139+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:04.622853+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193782052,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:04.653154+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193783140,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:04.790750+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:04.821564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:05.413062+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:05.427547+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-carmen-bogota/193880643,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:05.438823+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:05.493275+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:05.499955+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-paloquemao-bogota/193898774,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:05.612191+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:05.780628+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:06.343120+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:06.374559+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:06.484707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/193830315,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:06.555218+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:06.573660+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:06.618935+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193808000,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:06.867880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:07.218147+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-felipe-bogota/193852758,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:07.247523+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:07.293511+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:07.329159+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193861268,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:07.366452+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:07.492716+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:07.530375+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193857209,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:07.537202+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:07.613440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:08.122879+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:08.141094+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:08.191740+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:08.201532+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:08.397432+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193560521,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:08.414629+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:08.432063+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193887968,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:08.438469+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:08.961544+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193486501,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:08.994642+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-carvajal-bogota/193884546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:09.034693+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193846645,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:09.072194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/191477290,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 450.000.000 | $ 1.050.000.000 | $ 2.176.000 | $ 450.000.000 | $ 2.400.000 | $ 6.000.000 | $ 590.000.000 | $ 2.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-26 07:18:09.128131+00:00
