url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:50.393980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193611918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:50.480768+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:50.532735+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193573497,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:50.594709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193735084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:50.977186+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-alsacia-bogota/193734977,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.012664+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.019808+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.120756+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-ciudad-salitre-bogota/193631069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.260150+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-eduardo-santos-bogota/193774787,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.291093+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.318921+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.353853+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.431958+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.827488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.909277+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.974926+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:51.990620+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.101474+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.225356+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.283970+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.347299+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.403489+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.412727+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/191973892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.419242+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193778077,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.426149+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/193797722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 780.000.000 | $ 649.000.000 | $ 320.000.000 | $ 1.750.000.000 | $ 18.000.000 | $ 13.500.000 | $ 540.000.000 | $ 580.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-27 00:39:52.444992+00:00
