url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/194069247,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:07.123741+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-porvenir-bogota/193955758,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:08.528917+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:08.545247+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:08.569464+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:08.665358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193947295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:08.693012+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194031089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:09.478476+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/194051185,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:09.526357+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acevedo-tejada-bogota/193967793,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:09.549020+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194054410,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:09.648003+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193998808,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:09.671793+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193998943,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:09.793348+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193862888,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:09.881467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:10.075928+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:10.496618+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-galerias-bogota/194045753,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:10.639888+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:10.655135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:10.713439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-20-de-julio-bogota/194026567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:10.728078+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-pasadena-bogota/194024529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:10.783528+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-pasadena-bogota/10189032,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:10.916858+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-grande-bogota/193658668,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 7.000.000 | $ 3.900.000 | $ 4.500.000 | $ 155.000.000 | $ 780.900.000 | $ 270.000.000 | $ 1.590.000 | $ 750.000.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 223.512.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 356.793.206 | Desde $ 298.500.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-05 01:59:10.931719+00:00
