url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:41.711184+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192589991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:41.719274+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:41.753208+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193135632,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:41.775352+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193108875,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:41.783013+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:41.894749+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:42.074286+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193355333,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:42.119557+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:42.525853+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:42.664520+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:42.798581+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:42.910944+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.011390+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193332256,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.048032+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.088285+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.095770+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.427590+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/192772526,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.496317+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193355417,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.503490+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/192829636,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.566521+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.630098+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/192294739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.677269+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:43.804596+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:44.110229+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:44.246969+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193026600,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:44.256628+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:44.263440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-consuelo-bogota/193129766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:44.271241+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:44.699438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193156656,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:44.752115+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192749962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:44.810319+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:44.863639+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:45.165993+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:45.224335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:45.260624+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:45.284194+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-primero-de-mayo-bogota/193165581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:45.294225+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:45.361355+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193323974,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:45.506167+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:45.621919+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193350523,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:45.916337+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:46.163034+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:46.200988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:46.244639+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:46.274230+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:46.313035+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-espartillal-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:46.383418+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.420.000 | $ 3.800.000 | $ 2.200.000.000 | $ 750.000.000 | $ 2.254.400 | $ 2.630.000 | $ 958.225 | $ 1.086.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-04 12:10:46.424932+00:00
