url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193457006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:06.495406+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:07.699194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:07.775491+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:07.832472+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:07.918606+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:08.245118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:08.375006+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192512754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:08.549612+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:08.576723+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193466354,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:08.629275+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:08.687808+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.011454+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.026276+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193404780,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.260929+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.330152+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193430742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.340655+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.359000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-casa-blanca-bogota/193369464,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.493414+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.559604+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193398784,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.567274+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193406124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.643870+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:09.838373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-maria-i-bogota/193438278,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:10.264467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193378992,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:10.274896+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:10.333380+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:10.498334+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bogota-dc-bogota/193406343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:10.505731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:10.524354+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:10.531550+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:10.573660+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:11.165032+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:11.176658+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:11.315482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:11.427619+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:11.610582+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:11.621594+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:11.722998+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.011037+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.038977+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.159470+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.259092+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 41.884.372 | $ 12.000.000 | $ 3.000.000 | $ 56.782.000 | $ 800.000.000 | $ 240.000.000 | $ 1.050.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 12:11:12.348953+00:00
