url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:21.041785+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:21.397623+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:21.411165+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:21.478292+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:21.645367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:21.653769+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.070408+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.124101+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.247712+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.300.000 | $ 470.000.000 | $ 1.200.000 | $ 767.000.000 | $ 1.326.000 | $ 8.800.000 | $ 751.000.000 | $ 1.270.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 06:13:22.284092+00:00
