url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:07.671695+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193773231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:07.679975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:07.686393+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193869229,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:07.692725+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193705908,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:07.699828+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:07.756402+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:07.762691+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:07.769369+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:08.754682+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-niza-bogota/193947250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:08.790398+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193721564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:09.022665+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192699309,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:09.051261+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:09.072897+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcala-bogota/193862778,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:09.102012+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193998943,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:09.163761+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:09.186109+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:09.687313+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:09.921311+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.016854+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.055884+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.086813+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-centro-internacional-bogota/194021288,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.275950+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193121691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.356365+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santafe-bogota/193426121,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.466323+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.682233+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.700621+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.925641+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194041068,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.936941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.976968+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:10.988760+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:11.157166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:11.212738+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.530.000 | $ 385.000.000 | $ 19.819.250 | $ 1.250.000 | $ 100.000.000 | $ 450.000.000 | $ 6.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 12:41:11.646733+00:00
