url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:14.245801+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:14.266662+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:14.342370+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193685063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:14.825671+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:14.879191+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:15.077601+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:15.089109+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:15.096725+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:15.103051+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:15.134824+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:15.142052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193712285,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:15.627489+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193654082,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:15.666771+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:15.697094+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193717217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000.000 | $ 1.950.000 | $ 245.000.000 | $ 8.300.000 | $ 2.400.000.000 | $ 206.000.000 | $ 240.000.000 | $ 254.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-07 18:34:15.704841+00:00
