url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:44.916700+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194004576,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:46.055470+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193899371,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:46.251489+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193977872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:46.278338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/193969794,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:46.366897+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:46.428226+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:46.943076+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:46.950200+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:47.001215+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:47.042993+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:47.061203+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:47.177374+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:47.858313+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:47.969556+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/193951274,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:48.098328+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/194003608,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:48.154194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194004554,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:48.209958+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:48.220246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:48.264754+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193982844,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:48.308142+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193871240,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:49.045966+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193944921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:49.158301+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:49.238260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:49.268607+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:49.305842+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:49.323568+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:49.334809+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/193990992,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:49.567763+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:49.717326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193870884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:49.772010+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:50.256274+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:50.263977+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193121691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:50.498472+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336462,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:50.518384+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:50.560941+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-norte-bogota/193468904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:50.568040+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193885107,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:50.579734+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:50.628608+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193847433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:51.337085+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:51.415389+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:51.447813+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 255.000.000 | $ 630.000.000 | $ 475.000.000 | $ 6.500.000 | $ 3.944.000 | $ 440.000.000 | $ 350.000.000 | $ 2.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 13:54:51.509718+00:00
