url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193911535,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:08.604564+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/193857679,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:09.114993+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:09.290298+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:09.485539+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:09.597706+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:09.634581+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:09.645144+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:09.698553+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:09.866871+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:09.923054+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193981202,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:10.322813+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:10.371902+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193705908,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:10.528887+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:10.561910+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:10.572984+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193984432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:10.599889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:10.612894+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:10.766126+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193871240,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:11.350215+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:11.366001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:11.567278+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193963854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:11.591115+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:11.601950+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:11.609380+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 10.000.000 | $ 2.600.000 | $ 175.000.000 | $ 2.900.000 | $ 189.000.000 | $ 530.000.000 | $ 2.600.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 13:44:11.636235+00:00
