url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193457006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:28.190795+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:29.292311+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:29.378757+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:29.403606+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:29.428254+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:29.453078+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:29.974479+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:29.981728+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:30.057173+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:30.064707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:30.249722+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:30.267806+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193398784,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:30.279240+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:30.358047+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:30.954922+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:30.964171+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:31.002025+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:31.112580+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:31.121740+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193493270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:31.206797+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:31.223051+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:31.242229+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:31.862056+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:31.927806+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:31.939956+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193402923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:32.104216+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:32.122272+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:32.165381+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193415831,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:32.198298+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:32.284841+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:32.721471+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:32.777771+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:32.789529+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:32.857555+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:33.001560+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:33.009144+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:33.049194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193432247,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:33.064094+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193468547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:33.597985+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193403863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:33.894126+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:33.901070+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.193.204.340 | $ 2.279.000 | $ 900.000 | $ 1.700.000 | $ 2.390.000 | $ 4.200.000.000 | $ 36.000.000 | $ 430.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-15 06:21:33.944367+00:00
