url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:54.641513+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/192123067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:54.831909+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:54.982709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:55.095732+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:55.462999+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:55.643965+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-porciuncula-bogota/192749714,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:55.845016+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:55.925541+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:56.041498+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 8.500.000 | $ 1.650.000.000 | $ 990.000.000 | $ 2.500.000 | $ 195.000.000 | $ 4.238.000 | $ 13.036.000 | $ 979.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 12:13:56.088350+00:00
