url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:45.035501+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-consuelo-bogota/193129766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:45.044426+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:45.636030+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:45.647526+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:45.669583+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:45.886034+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193249470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:45.910136+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:45.942927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:45.958963+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193297638,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 192.500.000 | $ 1.400.000 | $ 550.000.000 | $ 700.000.000 | $ 195.000.000 | $ 1.360.000.000 | $ 460.000.000 | $ 1.670.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 06:23:46.021019+00:00
