url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:07.676280+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:09.466607+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:09.488862+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:09.540639+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:09.552519+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:09.736112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:09.751923+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:09.770721+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:09.911433+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:10.393618+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:10.528855+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:10.687770+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:10.694622+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:10.701365+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-portales-del-norte-bogota/193690697,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:10.735955+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:10.762785+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:11.402019+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:11.419774+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:11.627693+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:11.642858+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:11.660459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193698815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:11.706972+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:11.741336+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:11.948426+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-granja-bogota/193686405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:12.547299+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:12.604342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/193587763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:12.619856+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:12.674556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:12.727592+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-mirandela-bogota/193638834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:12.754545+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-engativa-bogota/193622811,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:12.767074+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:12.791941+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:12.802063+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-paredes-bogota/193596697,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:12.825550+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:13.505391+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:13.541882+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:13.712485+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:13.764302+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.970.000 | $ 1.300.000 | $ 15.000.000 | $ 15.000.000 | $ 630.000 | $ 570.000.000 | $ 13.000.000 | $ 530.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-02 00:33:13.785961+00:00
