url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193726928,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:53.630912+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/193746849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:55.585504+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193930543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:55.830149+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-prado-veraniego-bogota/193683919,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:55.857867+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-hayuelos-bogota/194070368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:56.786215+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/194064936,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:57.026485+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/194085696,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:57.048614+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/194084571,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:57.150495+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193473468,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:57.303773+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193976314,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:57.385153+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193995754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:57.444260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/194077387,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:57.603607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193850711,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:58.509533+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/194085244,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:58.645669+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10436196,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:58.786697+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193927590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:58.826105+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194088632,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:59.093566+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/194088316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:59.158688+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-capellania-bogota/194088667,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:59.170772+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-barbara-central-bogota/194088136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:59.182973+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-complejo-industrial-san-cayetano-bogota/193086134,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:35:59.216514+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-antonio-noroccidental-bogota/194055230,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000.000 | $ 5.200.000 | $ 825.000.000 | $ 1.100.000.000 | $ 129.500.000 | $ 820.000.000 | $ 900.000 | $ 725.000.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 750.000.000 | Desde $ 436.006.000 | Desde $ 250.000.000 | Desde $ 220.000.000 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-08 12:36:00.395123+00:00
