url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/192846817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:27.393259+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193308777,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:28.334214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193163675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:28.462112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:28.486923+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192920547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:28.519515+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193115999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:28.551621+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193185971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.027445+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193100858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.038389+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.195727+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.205253+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193217879,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.283336+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.345541+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/192992890,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.352629+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.418414+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-primero-de-mayo-bogota/193165581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.825841+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.939322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193258499,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:29.949229+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.059917+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-martin-bogota/193287979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.119090+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bonanza-bogota/193099915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.171301+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-rafael-bogota/193272917,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.203975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193279243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.281950+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.685195+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193282856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.718271+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.826969+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150811,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.837732+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/5175755,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.844514+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193194980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.864498+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.899450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193238290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:30.920937+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:31.501677+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193250245,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:31.509087+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:31.518373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:31.551583+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:31.627108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:31.786581+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:31.810568+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:31.845558+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-boyaca-real-bogota/192546167,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:32.372558+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193288894,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:32.380777+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193149312,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:32.596884+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 610.000.000 | $ 2.500.000 | $ 460.000.000 | $ 568.000.000 | $ 219.000.000 | $ 213.000.000 | $ 415.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-25 12:07:32.604043+00:00
