url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:25.316001+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:26.696502+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-niza-bogota/193877221,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:27.120448+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:27.277593+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:27.402257+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193861268,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:27.436843+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193846645,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:27.475012+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:27.490993+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-spring-bogota/193892554,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:27.498556+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:27.547508+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:28.069547+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:28.077706+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:28.084193+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:28.138171+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:28.163151+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193747685,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:28.195855+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:28.289025+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336656,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:28.310834+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193873142,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:28.958810+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193814904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:28.983930+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:29.083528+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193888475,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:29.097536+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193887968,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:29.319751+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:29.331094+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:29.373282+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:29.397601+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:29.893784+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.170071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.177574+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.187981+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.194852+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.209106+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193721564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.216325+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193896697,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.245868+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.871283+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.911507+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.922599+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-jardin-sur-bogota/193845809,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.900.000 | $ 3.100.000 | $ 355.000.000 | $ 1.200.000 | $ 350.000.000 | $ 360.000.000 | $ 880.000.000 | $ 560.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-27 18:25:30.997160+00:00
