url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193459520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:36.528541+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:36.546352+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:37.075220+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:37.082438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:37.092489+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:37.363495+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:37.377250+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:37.407589+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:37.435716+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 2.650.000 | $ 6.900.000 | $ 2.200.000 | $ 980.000.000 | $ 1.200.000.000 | $ 1.400.000 | $ 2.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 18:16:37.863243+00:00
