url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:33.480453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193686534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:33.505211+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:33.802645+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:33.829571+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:33.842349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibabita-bogota/193822606,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:33.952495+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.188870+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.218785+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.225102+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 420.000.000 | $ 4.200.000 | $ 533.000.000 | $ 1.690.000.000 | $ 2.070.000 | $ 330.000.000 | $ 2.900.000 | $ 285.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 00:50:34.460150+00:00
