url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:08.164902+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:08.228984+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:08.260855+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:08.295597+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193374785,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:08.318037+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:08.591064+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:08.601535+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:08.757732+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:09.009228+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:09.017136+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:09.023336+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193162053,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:09.030772+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:09.102080+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:09.139578+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193380609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:09.607221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:09.842659+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:10.069959+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:10.085888+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:10.121059+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/192959802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:10.194074+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 800.000 | $ 97.580.000 | $ 180.000.000 | $ 560.000.000 | $ 550.000.000 | $ 40.000.000 | $ 1.800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-19 06:23:10.212056+00:00
